type,value,source,articlename
domain,ai4chat.co,CSV,Malicious Chrome Extension ChatGPT Ad Blocker Steals ChatGPT Conversations.csv
domain,callnrwise.com,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
domain,calltan.com,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
domain,sfrclak.com,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
domain,writecream.com,CSV,Malicious Chrome Extension ChatGPT Ad Blocker Steals ChatGPT Conversations.csv
hash_sha256,14ae04b66c983e1871f7c4633b8b5481ee47e30c22c816de8fc3799a1ac0835c,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,2df24d850d6a50410e6503bc449a61778e5e88722ea4e20e198ea61e45a6903e,CSV,Kimsuky Attack Campaign Using the GitLab Platform.csv
hash_sha256,3c54a5d7efc05468b3e0ff1c03770aea79f58395a058a6252d8d31065406d46e,CSV,Kimsuky Attack Campaign Using the GitLab Platform.csv
hash_sha256,58401c195fe0a6204b42f5f90995ece5fab74ce7c69c67a24c61a057325af668,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,59202cb766c3034c308728c2e5770a0d074faa110ea981aa88f570eb402540d2,CSV,Endgame Harvesting - Inside ACRStealer’s Modern Infrastructure.csv
hash_sha256,59336a964f110c25c112bcc5adca7090296b54ab33fa95c0744b94f8a0d80c0f,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,5bb67e88846096f1f8d42a0f0350c9c46260591567612ff9af46f98d1b7571cd,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,617b67a8e1210e4fc87c92d1d1da45a2f311c08d26e89b12307cf583c900d101,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,79f1be4aa7f279f61165e61006a3eefae5d569a2ec726bf0ff2c352cb38294d9,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,863f1405a190e2d87f06c5a9383b91b660bf4a0cd1b7c1c4987a071ee1c7dbb1,CSV,Kimsuky Attack Campaign Using the GitLab Platform.csv
hash_sha256,92ff08773995ebc8d55ec4b8e1a225d0d1e51efa4ef88b8849d0071230c9645a,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,98098b3dd6f7541a29ff65140f3ea9bf17b7bbbe2a1f3666db6ec91a3efb17bd,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,c770f327deb25b9a084a26f9d36dced4121b0a9d9899f6c461d395c528ce79c7,CSV,Endgame Harvesting - Inside ACRStealer’s Modern Infrastructure.csv
hash_sha256,deb5989cde625ecea1c34927d0f51bdaf645ec523a4a884dceafe105ceb0b194,CSV,Kimsuky Attack Campaign Using the GitLab Platform.csv
hash_sha256,e10b1fa84f1d6481625f741b69892780140d4e0e7769e7491e5f4d894c2e0e09,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,e49c2732fb9861548208a78e72996b9c3c470b6b562576924bcc3a9fb75bf9ff,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,ed8560c1ac7ceb6983ba995124d5917dc1a00288912387a6389296637d5f815c,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,f7d335205b8d7b20208fb3ef93ee6dc817905dc3ae0c10a0b164f4e7d07121cd,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
hash_sha256,f88c6e267363bf88be69e91899a35d6f054ca030e96b5d7f86915aa723fb268b,CSV,Endgame Harvesting - Inside ACRStealer’s Modern Infrastructure.csv
hash_sha256,fcb81618bb15edfdedfb638b4c08a2af9cac9ecfa551af135a8402bf980375cf,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
url,http://sfrclak.com:8000/6202033,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
url,https://45.95.186.232:8080/,CSV,Kimsuky Uses Malicious LNK Files to Drop Python Backdoor.csv
url,https://gitlab.com/arkiler-group/at,CSV,Kimsuky Attack Campaign Using the GitLab Platform.csv
url,https://gitlab.com/kevin-group5101713/ri/hifer,CSV,Kimsuky Attack Campaign Using the GitLab Platform.csv
url,https://pivigames.blog/adbuho,CSV,Endgame Harvesting - Inside ACRStealer’s Modern Infrastructure.csv
url,https://sfrclak.com:8000/6202033,CSV,Axios npm attack rapid hunting with KQL and response guide  NVISO.csv
