"type","value","source","articlename"
"domain","aliyun.com","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"domain","carebytesolutions.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","doctorconsult-app.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","managetools-platform.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","medicoreit.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","mojavemassageandwellness.com","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","msnotetask-insights.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","mstrakcer-tools.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","muie.sh","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"domain","olemanage-dashboard.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","oletask-tracker.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","patientcare-portal.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","smartmediq.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","vitatechlink.azurewebsites.net","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"domain","webhook.site","Google TI","Actor of Unknown Motivations Exploiting CVE-2025-59287 in Microsoft Windows Servers.csv"
"hash_md5","117cf11f831bf97445383a9df11ab95c","Threatview","Threatview"
"hash_md5","43d0eb5f6a992002e6a62dcac4a2e5e5","Threatview","Threatview"
"hash_md5","4b253e532bc54f8eb155bf8fd64db3c9","Threatview","Threatview"
"hash_md5","721de725ca2cb3e6a7b122bf0678660f","Threatview","Threatview"
"hash_md5","735c35446293b59551deee9aa8ec335f","Threatview","Threatview"
"hash_md5","7571f8ffd5b243f892961d4b09c69e36","Threatview","Threatview"
"hash_md5","78f50917b6e2f91808ee14ea774ca9ab","Threatview","Threatview"
"hash_md5","7be1f9a968c5b1567570e12738392d7c","Threatview","Threatview"
"hash_md5","987e25ac2f34c3ed4571cf0b0282a8d7","Threatview","Threatview"
"hash_md5","a28389792a9f0ef4b69eda86958f1baa","Threatview","Threatview"
"hash_md5","c5e3aeb72def4e422b48103a18d8f2d1","Threatview","Threatview"
"hash_md5","d5d411d61b089d5761838138e7eb484a","Threatview","Threatview"
"hash_md5","d8bb709d260df9dac2fad56bb1c47d5e","Threatview","Threatview"
"hash_md5","e2ace0fefc172c3bd37a7b1ca6816957","Threatview","Threatview"
"hash_md5","f02463bb05b85da1ed7d0f166174ef9c","Threatview","Threatview"
"hash_md5","f8ddfe1e532234bf9b998910c4db9036","Threatview","Threatview"
"hash_md5","fa2faedb5c694fb19b1fc181cf051cea","Threatview","Threatview"
"hash_sha256","054483046c9f593114bc3ddc3613f71af6b30d2e4b7e7faec1f26e72ae6d7669","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"hash_sha256","14408ec001acab2e34e276975598a149ef137f3396fd63228d9f11359fa7ea86","Google TI","Actor of Unknown Motivations Exploiting CVE-2025-59287 in Microsoft Windows Servers.csv"
"hash_sha256","18ad321ed15cb5caa99ab5cde5042c37de85d1647f52cc8b38aa7e9b6edae56d","Google TI","Actor of Unknown Motivations Exploiting CVE-2025-59287 in Microsoft Windows Servers.csv"
"hash_sha256","1fa4ce1f550462c7b350baca8aae7c5d4052e2a45359518faa580eacfc9ec6f5","Google TI","Threat Actor Deploys SNOWLIGHT Downloader on Linux Systems via Obfuscated Commands.csv"
"hash_sha256","1ffd6356c33e18a6921685a03bc6cbb7945a1012ca2a2b3411932d5afe28d288","Google TI","Threat Actor Deploys SNOWLIGHT Downloader on Linux Systems via Obfuscated Commands.csv"
"hash_sha256","203117ae6d8e27cea5a9fceb9ace87fda019e885f628082e5a9d9c2b86787be7","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","25d9f8f4590cdd049e0bf8af5939d78b020219fff6c8b9cc8bd5d29eb53b5628","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","3076f113ac73f4d3a97e635ccce646e5708ce5421cb26743d6686ec3a0fa5e3e","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","44f5cd0de8478837469f34f2eed72557c69a2bfd15bc6952e4c219bd18708aa7","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","4c110525523bbd0e4cbfe2279a82b38b63b81491f59dfd1762b4e4ffe6f053b0","Google TI","Actor of Unknown Motivations Exploiting CVE-2025-59287 in Microsoft Windows Servers.csv"
"hash_sha256","529a57b0aeefc2fc01cf84c2d1bac0e375bb776765e02d9d95ba9afe90314181","Google TI","Threat Actor Deploys SNOWLIGHT Downloader on Linux Systems via Obfuscated Commands.csv"
"hash_sha256","5754d0197bbe775a912c746888f2295dc0a3852a6479a6a18ea1ba15e2fecca9","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","5aa06510be8ee05a3c6d345d73e96bdc68de849d672d6e94d168fc41d9524c04","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","6493d45c282991a1ebb7653f87cf4f7d3708a263f51c36a9f97052e59cd57332","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","7302f09afb26cf7f77c33c40f1d5f759fefc7c3cc99a25e12b2df968b74356b0","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","7c15c3e219384ce5faffd52cff646bb7231d83b38c8007c296fd306cf4701f05","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","7e7455cbdca4a9af0e9c4fba21b8feed7967658bb72624747737ea23673ec37d","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","7f05bad031d22c2bb4352bf0b6b9ee2ca064a4c0e11a317e6fedc694de37737a","Google TI","Threat Actor Deploys SNOWLIGHT Downloader on Linux Systems via Obfuscated Commands.csv"
"hash_sha256","858389a808c163c5aa2f370ff6111a0a86f670e6850f8b1492f206fb21045782","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","8d73ee0b2713fa728a154c12ba71b13197484a4db7c0a2c6cd9f3076f1823624","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","8e7771ed1126b79c9a6a1093b2598282221cad8524c061943185272fbe58142d","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"hash_sha256","8ecea5e10fe8a23cae5b3a7a21706b5fdd6c3042f549d773d7e4d8cf13408032","Google TI","Financially Motivated Threat Actor Leverages Compromised Credentials to Deploy Agenda Ransomware and Exfiltrate Data.csv"
"hash_sha256","9582e15b45e14b96d9cbac6c21fc140fe9528c96c2c77ab78b5b9a3a1e387d85","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","9cd2b792c579f23b5a935d1b36d45a9b7e0337e6dcfd272d38915f00f08cc850","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"hash_sha256","a201f7f81277e28c0bdd680427b979aee70e42e8a98c67f11e7c83d02f8fe7ae","Google TI","Financially Motivated Threat Actor Leverages Compromised Credentials to Deploy Agenda Ransomware and Exfiltrate Data.csv"
"hash_sha256","a8224915cd6333562cb23bc65b1ae952e2d98803abd47d2c95edc1e1f33195ec","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","abab4b036ae10aac1d0b084ac6b328ed7156aa19cc2e0db7c712957234f6b4b0","Google TI","Threat Actor Deploys SNOWLIGHT Downloader on Linux Systems via Obfuscated Commands.csv"
"hash_sha256","afe9a0298d945105ee69e84bdd7c41f35dad869a44098cb7e65a6a32a01cc617","Threatview","Threatview"
"hash_sha256","bac5fc4fa68e57e2bee2fc5670ba914ef1707b16f52d2ee773956275e00a5ebb","Google TI","Actor of Unknown Motivations Exploiting CVE-2025-59287 in Microsoft Windows Servers.csv"
"hash_sha256","c32932c7d7f18719a762cca23ba3ab6747c1953256084b24084a683382adac4a","Threatview","Threatview"
"hash_sha256","cf244d000048cc7bbba2493e248269b9823066f60877d1a005e617663910db5e","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"hash_sha256","d0c4e0020a4f5961b2b3c13d0ee4f62649dcd26aa990b2113949c221997f1f03","Threatview","Threatview"
"hash_sha256","d2a3263f21bf084ddbb002d83cef9f58a9deda61d779cbf58d9b7fa1149c9609","Google TI","Threat Actor Deploys SNOWLIGHT Downloader on Linux Systems via Obfuscated Commands.csv"
"hash_sha256","e4211b46e3443c715de5ab7f601b8b8a2add6fc976ddb31baf1b183623675ed3","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","e98d0ff65d1df061fff6632fafc955f45bb876baf38e7f5e0ea7f5a57098ee8d","Google TI","Actor of Unknown Motivations Exploiting CVE-2025-59287 in Microsoft Windows Servers.csv"
"hash_sha256","f1df4896244500671eb4aa63ebb48ea11cee196fafaa0e9874e17b24ac053c02","Google TI","Supply Chain Compromise Distributes 'Shai-Hulud' NPM Worm to Steal Credentials.csv"
"hash_sha256","f3528235e9ba50b367d500131a834d1de0604dc0c59bbd4de66700554516b78f","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","f54fccb26a6f65de0d0e09324c84e8d85e7549d4d04e0aa81e4c7b1ae2f3c0f8","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"hash_sha256","f66645abf456e3f67fbcbeb78244c73735541ec2e6fd2e56cf2647823cb0eb99","Threatview","Threatview"
"hash_sha256","fd4d9ef842ab49756839e221c6a740545b7bcfcdd0a8684ea1a922c30b3dd8d6","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"ip_address","139.59.59.33","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"ip_address","167.86.107.35","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"ip_address","196.251.100.191","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"ip_address","47.84.113.198","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"ip_address","66.154.106.246","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"url","http://139.59.59.33:9003/alive.shhttp://139.59.59.33:9003/alive.sh","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"url","http://139.59.59.33:9003/lived.shhttp://139.59.59.33:9003/lived.sh","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"url","http://139.59.59.33:9003/runnv.tar.gzhttp://139.59.59.33:9003/runnv.tar.gz","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"url","http://139.59.59.33:9003/setup2.shhttp://139.59.59.33:9003/setup2.sh","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
