"type","value","source"
"domain","his-badly.gl.at.ply.gg","Mandiant"
"domain","house-resolutions.gl.at.ply.gg","Mandiant"
"domain","ideas-proportion.gl.at.ply.gg","Mandiant"
"domain","impact-celebs.gl.at.ply.gg","Mandiant"
"domain","imrane-43698.portmap.host","Mandiant"
"domain","income-suggests.gl.at.ply.gg","Mandiant"
"domain","john-numerical.gl.at.ply.gg","Mandiant"
"domain","logo-gossip.gl.at.ply.gg","Mandiant"
"domain","ma-voters.gl.at.ply.gg","Mandiant"
"domain","main-receptors.gl.at.ply.gg","Mandiant"
"domain","makes-triangle.gl.at.ply.gg","Mandiant"
"domain","medical-itself.gl.at.ply.gg","Mandiant"
"domain","merina.roolfmyhungry.net","Mandiant"
"domain","mini-paintings.gl.at.ply.gg","Mandiant"
"domain","mountain-indices.gl.at.ply.gg","Mandiant"
"domain","mrbean1-26210.portmap.io","Mandiant"
"domain","nov-sudan.gl.at.ply.gg","Mandiant"
"domain","onlinegames.ddnsfree.com","Mandiant"
"domain","operation-corner.gl.at.ply.gg","Mandiant"
"domain","play-rooms.gl.at.ply.gg","Mandiant"
"domain","plhotacepl-35143.portmap.io","Mandiant"
"domain","poker-dosage.gl.at.ply.gg","Mandiant"
"domain","policy-native.gl.at.ply.gg","Mandiant"
"domain","population-cooked.gl.at.ply.gg","Mandiant"
"domain","posted-timothy.gl.at.ply.gg","Mandiant"
"domain","printer-lucky.gl.at.ply.gg","Mandiant"
"domain","projects-patent.gl.at.ply.gg","Mandiant"
"domain","r-exploring.gl.at.ply.gg","Mandiant"
"domain","rency.ydns.eu","Mandiant"
"domain","running-trying.gl.at.ply.gg","Mandiant"
"domain","selected-rebecca.gl.at.ply.gg","Mandiant"
"domain","serpentine.servebeer.com","Mandiant"
"domain","ship-square.gl.at.ply.gg","Mandiant"
"domain","site-gather.gl.at.ply.gg","Mandiant"
"domain","sources-meant.gl.at.ply.gg","Mandiant"
"domain","spain-slowly.gl.at.ply.gg","Mandiant"
"domain","story-plenty.gl.at.ply.gg","Mandiant"
"domain","television-slip.gl.at.ply.gg","Mandiant"
"domain","test-theorem.gl.at.ply.gg","Mandiant"
"domain","thought-administrative.gl.at.ply.gg","Mandiant"
"domain","to-handhelds.gl.at.ply.gg","Mandiant"
"domain","to-playlist.gl.at.ply.gg","Mandiant"
"domain","told-kentucky.gl.at.ply.gg","Mandiant"
"domain","trade-rochester.gl.at.ply.gg","Mandiant"
"domain","trademarks-follow.gl.at.ply.gg","Mandiant"
"domain","training-databases.gl.at.ply.gg","Mandiant"
"domain","tv-treasurer.at.ply.gg","Mandiant"
"domain","understanding-varied.gl.at.ply.gg","Mandiant"
"domain","url-methodology.gl.at.ply.gg","Mandiant"
"domain","us-south-16807.packetriot.net","Mandiant"
"domain","usa-doors.at.ply.gg","Mandiant"
"domain","vote-considerations.gl.at.ply.gg","Mandiant"
"domain","wall-haven.gl.at.ply.gg","Mandiant"
"domain","websites.theworkpc.com","Mandiant"
"domain","where-lyrics.gl.at.ply.gg","Mandiant"
"domain","wqo9.firewall-gateway.de","Mandiant"
"domain","youth-images.gl.at.ply.gg","Mandiant"
"domain","zvedixz-62966.portmap.host","Mandiant"
"ip","103.249.201.216","Mandiant"
"ip","115.189.82.22","Mandiant"
"ip","147.185.221.16","Mandiant"
"ip","147.185.221.181","Mandiant"
"ip","147.185.221.20","Mandiant"
"ip","147.185.221.23","Mandiant"
"ip","147.185.221.24","Mandiant"
"ip","147.185.221.25","Mandiant"
"ip","147.185.221.27","Mandiant"
"ip","148.252.132.41","Mandiant"
"ip","149.40.62.50","Mandiant"
"ip","193.161.193.99","Mandiant"
"ip","25.13.127.84","Mandiant"
"ip","45.138.16.211","Mandiant"
"ip","45.158.244.111","Mandiant"
"ip","58.9.110.23","Mandiant"
"ip","77.90.185.49","Mandiant"
"ip","79.112.239.222","Mandiant"
"ip","79.208.117.195","Mandiant"
"ip","81.230.10.189","Mandiant"
"ip","83.147.240.230","Mandiant"
"ip","91.212.166.86","Mandiant"
"ip","91.212.166.99","Mandiant"
"hash_md5","0031ddf41dbdbab76e1e60b13d1f2290","Mandiant"
"hash_md5","017e3c827563c8c221f2ff9e17f25db9","Mandiant"
"hash_md5","01e221b8cc9e0006efe9ef47fcd91897","Mandiant"
"hash_md5","0336f481dcf665cc1011267df7d05d54","Mandiant"
"hash_md5","04d54da3e54586a4cd2b380ed2e3840a","Mandiant"
"hash_md5","05a4d60d83472b2dd63110a995205ace","Mandiant"
"hash_md5","067e46390dbdbb1f8671c981fcfd5e8d","Mandiant"
"hash_md5","06f4c949cf26c409e0d1bf210acef7cc","Mandiant"
"hash_md5","0703ec7be7b4dbfe755e92c9e488f68d","Mandiant"
"hash_md5","07308656c7f9f23e4d5e3872e7372943","Mandiant"
"hash_md5","09748d8cbac0a8a29655e9aaef132e41","Mandiant"
"hash_md5","0a84ed3a3f423e62726cb4a05dc9c048","Mandiant"
"hash_md5","0b61656da317a4f5114f4df2217ea541","Mandiant"
"hash_md5","0c6f07e13d4912fc264c43b095394079","Mandiant"
"hash_md5","0c920fdbb30d6345613d02bee4592148","Mandiant"
"hash_md5","0dcd2d0f58e91da71c8adbf106222a68","Mandiant"
"hash_md5","0e511b23581e75a37ef449af3131a716","Mandiant"
"hash_md5","0e546912bb176212ab08e47af3d1caeb","Mandiant"
"hash_md5","0ea15bd15d219eb3de2f93c57ebad243","Mandiant"
"hash_md5","0ea8f29eafac36127fbcc7f0fc1093d4","Mandiant"
"hash_md5","0ef0ea8e9ddfdb42ccdcb1683917e6b2","Mandiant"
"hash_md5","0f42f1dffa204460d01e097127166df1","Mandiant"
"hash_md5","0f51b512df3dd04a5bb24b62a54a2eeb","Mandiant"
"hash_md5","0fb208b04a54d56f01bf151a1433848e","Mandiant"
"hash_md5","0fb86c2db7717b6aea3d16163593aff9","Mandiant"
"hash_md5","1051860804e53b7b4582b79564b906b9","Mandiant"
"hash_md5","10c801fe47f43b85f78e9cff1ed6588d","Mandiant"
"hash_md5","118ea1c7d2be6ddf10ea2a9b21c57528","Mandiant"
"hash_md5","12446d912ef84d49c7406eaf3140af16","Mandiant"
"hash_md5","128e21c3acf381d017293d3cc2a1b621","Mandiant"
"hash_md5","12b060dd0e8860d2dcbcc1d0d9c6ac7a","Mandiant"
"hash_md5","12fdbe24f02e9026b16bacabd2b9d28d","Mandiant"
"hash_md5","1330989905592bd247b136d53720ba55","Mandiant"
"hash_md5","13973577f5895509817861d45556e912","Mandiant"
"hash_md5","141c1d677e6df5cbf7c5daa6bbff9ca9","Mandiant"
"hash_md5","142d7518ae682731bac5fd072c7f8c06","Mandiant"
"hash_md5","14935f848b818bb4abf44273e6ede0fb","Mandiant"
"hash_md5","1543c975b5be47ec2fc94696f1443317","Mandiant"
"hash_md5","15508c0e1bcdc116be8c0f949a5ea98b","Mandiant"
"hash_md5","155355235b62d49d90bd977176c3f64a","Mandiant"
"hash_md5","157614622d4d095560370da45b7e76ad","Mandiant"
"hash_md5","1580004d82c5b637d97b129555d46db2","Mandiant"
"hash_md5","1596af4b0bbe7e5624e211f426db683f","Mandiant"
"hash_md5","163936286a7a9819998ad77ee48a7214","Mandiant"
"hash_md5","16b74baf0fd32be175a8fe3bd5cf16d3","Mandiant"
"hash_md5","16e2b7a8e331bc311f1468fce722d61f","Mandiant"
"hash_md5","1756b67dd44eb33222b7e7c824f4fa5b","Mandiant"
"hash_md5","175caef1081b03f716c78b687a15314c","Mandiant"
"hash_md5","1765ea470fa3cf8768a1c68d9c0f03f6","Mandiant"
"hash_md5","17759593fa197ac352cd71c8fa873961","Mandiant"
"hash_md5","17790c91630f80288d19f046b6732041","Mandiant"
"hash_md5","1786408b9ef74a55cca8c7b11616a744","Mandiant"
"hash_md5","1806ddfe1891728e3090f288d13dcf17","Mandiant"
"hash_md5","187a4f6270130be05d20d6951a423942","Mandiant"
"hash_md5","18ac99716f735ecd67f4c95c538d88bb","Mandiant"
"hash_md5","1dd84f4cd9351456ec2d036bad29aa93","Mandiant"
"hash_md5","1faf65ddd2c891209238647034c23a27","Mandiant"
"hash_md5","26aefe093d426f2da14ca87821d07509","Mandiant"
"hash_md5","2ae2c5b2ee04c1c3b7fa61490e2511eb","Mandiant"
"hash_md5","2dbb15d69b464d0263430bc9bc55dd89","Mandiant"
"hash_md5","2fb2b4dde036d9e0b89381e9fe44d3b7","Mandiant"
"hash_md5","36ca46ca365ee2f9986dd50bf826207a","Mandiant"
"hash_md5","3737730c5cdef84d32e37904ef42d7a5","Mandiant"
"hash_md5","37be5d5a27893e502b1be10408342afd","Mandiant"
"hash_md5","3d9e7b98bbb84908ad875d6ceac2ff03","Mandiant"
"hash_md5","3e00d89d5476da055f1373b38ee5a7ed","Mandiant"
"hash_md5","452ddaeb6bddfc3775030375a2101d66","Mandiant"
"hash_md5","4562d7c725a3be38417e8676b9ced6b9","Mandiant"
"hash_md5","46f4aeec6380afcc33506bba32916a3c","Mandiant"
"hash_md5","4a933e1ccff3616ba30a6ae0457dab6d","Mandiant"
"hash_md5","4c9ac983680613f3b46cb2144a89ec8f","Mandiant"
"hash_md5","4cdf37ce9163e5fd74c0c1f20fbce358","Mandiant"
"hash_md5","4d501aaa876e9fc51136da3bc9c1877b","Mandiant"
"hash_md5","4f74e784acf62711ccd5966e9b73627c","Mandiant"
"hash_md5","51fdd054f5f722520dbee142272183d2","Mandiant"
"hash_md5","53cd6bf232f96361a9dee93a9e1de372","Mandiant"
"hash_md5","5447a4de808f7879e82e60cbd4e0ca50","Mandiant"
"hash_md5","5481dcad926d69f8d6015c6acce6e8d2","Mandiant"
"hash_md5","54a172dba1e50f2bf5203a70c4df860f","Mandiant"
"hash_md5","564a8406a35cda6119c27e97ddaba239","Mandiant"
"hash_md5","56f6ff246090f1088ad03f9f0ad1277d","Mandiant"
"hash_md5","575c1879786f3c8ee799b1fa23c7219e","Mandiant"
"hash_md5","586a9a7f0646f02370cf88cc055fc322","Mandiant"
"hash_md5","5cc5b7e8eb141d8c97140fbfe3b4c955","Mandiant"
"hash_md5","5d885c08f732eefcd1867a015d561a50","Mandiant"
"hash_md5","6115335ec0217a3c1ef38958cfe90e51","Mandiant"
"hash_md5","61a0b713d42dd1a206678fb2e4908c8d","Mandiant"
"hash_md5","61f7d526fd0dbd0bdef5a4734dd88584","Mandiant"
"hash_md5","6296fdbde535148e4171388adaca1156","Mandiant"
"hash_md5","6356d8dd8c2a6e4620f179e2415a38d9","Mandiant"
"hash_md5","6a91293d29158bead00d01a2f66a4a7b","Mandiant"
"hash_md5","6b6b6eb3ed7a8d8a1e40638e91270a21","Mandiant"
"hash_md5","726b432e7d30f25d6be8c64f550f404c","Mandiant"
"hash_md5","74b71745c398693788c025c7a1ee3312","Mandiant"
"hash_md5","7554d1f406af1e467675cb8c80ba97a4","Mandiant"
"hash_md5","757d1f72a42f39e18b463ce75b0e9cc1","Mandiant"
"hash_md5","75be22fe3acd9a825710c1fca3cdeed5","Mandiant"
"hash_md5","75da0a01b9b8e9af51d699bf21ba9a9b","Mandiant"
"hash_md5","75fc44e36489667904deac524c01be30","Mandiant"
"hash_md5","7b5c5e43772f5058493b86561d8e8176","Mandiant"
"hash_md5","7d391ce6ba1fa0a8ec9ee640da78991d","Mandiant"
"hash_md5","806d58ee816909c80c0efdbf94a95c5b","Mandiant"
"hash_md5","8224a252a49b27518746552d9738ac3f","Mandiant"
"hash_md5","824ee42bee3c92c26d64d7d85e0a595c","Mandiant"
"hash_md5","894c4d2e412d974f3ebbfb5c12f02261","Mandiant"
"hash_md5","8bacde664c44c98cd4850591ee7d645e","Mandiant"
"hash_md5","8e2b1b2aada45caa5f52b6e76db98a49","Mandiant"
"hash_md5","8eaa3dcf4bd4463e68d6abb43c424fad","Mandiant"
"hash_md5","9084890db8ac6da9e952d40c38e9c077","Mandiant"
"hash_md5","9098764438548c826e3b97ead4fd86a1","Mandiant"
"hash_md5","91816cf2dfc314e4f2bacbd870ffa2de","Mandiant"
"hash_md5","91de4335eb2006eecc15fd631f2138b3","Mandiant"
"hash_md5","91de4ce7549d72fa09f9be647f71c9b5","Mandiant"
"hash_md5","92d2878e31513801bfa7b8ade91306f9","Mandiant"
"hash_md5","935f13f56dca283d952330d3d0c32250","Mandiant"
"hash_md5","93b10a7ed83cd25a1a1d436c77911289","Mandiant"
"hash_md5","94cef8549da7c925ff94d689cc0f2f27","Mandiant"
"hash_md5","96087cb43427220ccbab816d9f9a8681","Mandiant"
"hash_md5","971be88a13bb7848636eb25d74c9470b","Mandiant"
"hash_md5","97429c929472a40cafc23912cb50ca38","Mandiant"
"hash_md5","974452bceb0fd3cbe0f1f1f084a5253e","Mandiant"
"hash_md5","979d2258b730caf9122c36084538b538","Mandiant"
"hash_md5","97a577ea345ab9a37309c40b45c522e6","Mandiant"
"hash_md5","97e55bc06298afef5c9d5ea348c5f267","Mandiant"
"hash_md5","986e81194dc3abf77ccc45a0722bf059","Mandiant"
"hash_md5","98ca3afbd62a49120fd5f97fcae19613","Mandiant"
"hash_md5","98cf42dd15e1cde071db28f1480731be","Mandiant"
"hash_md5","993e6f610e522fa821d58b0febe7215b","Mandiant"
"hash_md5","99624cba4c86a9a572413b974ee85e66","Mandiant"
"hash_md5","99ca7fa44913eb23fe8177ea9f11330e","Mandiant"
"hash_md5","9a3d4ad9fb7ffa7a90bab96fedb2efb5","Mandiant"
"hash_md5","9a8dd307cde7ce8b11484a5117e3c7e3","Mandiant"
"hash_md5","9abee7c0ce4797f3cd3bb48009da9e11","Mandiant"
"hash_md5","9aea3b08a5c297388dcd7cc271163ea2","Mandiant"
"hash_md5","9b00fa55a32412fe7414b4935c7208f2","Mandiant"
"hash_md5","9b1369f524a7e24b38226360e2dd32f3","Mandiant"
"hash_md5","9b34e7200af6a2a6e3d78c5989eb727e","Mandiant"
"hash_md5","9ba15142b584ec208b0d98dfee5257ba","Mandiant"
"hash_md5","9bb3a2b497bd0746ea4a0545e8327945","Mandiant"
"hash_md5","9c2dd2a58aed021aefd7fba5126a1fb2","Mandiant"
"hash_md5","9d6f66fed18ae8bc15e27f0e46f35cbb","Mandiant"
"hash_md5","9d836431d41e2bc167fbd004976b084d","Mandiant"
"hash_md5","9d859b026e19870f71399d17b105595d","Mandiant"
"hash_md5","9e776dd962e926a50d1330a76449c54d","Mandiant"
"hash_md5","9ed73d6e58ec49a26596344cbcbaa004","Mandiant"
"hash_md5","9f4379a3d22272ab30da920dc2d694eb","Mandiant"
"hash_md5","9f61464bfbda2a4f0c1487527ffd6455","Mandiant"
"hash_md5","9fba93ceefc8d4dbb0167575d42a1439","Mandiant"
"hash_md5","a00fc173cf08451129c211b4fa8f9195","Mandiant"
"hash_md5","a07c3d852fa6744fd65fc1038bf8f7d2","Mandiant"
"hash_md5","a07c8ff3c869d69e76709a15cdb345c5","Mandiant"
"hash_md5","a0aefc1ac1b3d47581acc1ceffe363d9","Mandiant"
"hash_md5","a13c49a954ed65989ab515accfcf639d","Mandiant"
"hash_md5","a15f2d78d2d0dfe1dd56881b2df4e1a7","Mandiant"
"hash_md5","a166605e8983f9ea8a49f87fc64069bd","Mandiant"
"hash_md5","a1a3afed4d4bdbeb16e109918be4f7bb","Mandiant"
"hash_md5","a1fad2e3dc99b4e1b9eba61c9b02e0bc","Mandiant"
"hash_md5","a2058d33a4a75578b381a74dd7c15542","Mandiant"
"hash_md5","a286ee73e296a09ca0ab4a57dfec38f6","Mandiant"
"hash_md5","a28ada3234db80a40587c5ef41e730e9","Mandiant"
"hash_md5","a2eb156ce44cf3e3cbb0f998ff249ab5","Mandiant"
"hash_md5","a30eb96254c1636fc9aa508fc0727c55","Mandiant"
"hash_md5","a347508b28e7a5232027cc4c15b0bf7b","Mandiant"
"hash_md5","a3e4b30cb728cbf85048c9cd93238c8f","Mandiant"
"hash_md5","a4c41090ae8a348f280aa45c7d2dcf8b","Mandiant"
"hash_md5","a52330da137bcd64ac913e4080faf7c5","Mandiant"
"hash_md5","a76c2fddb1e52c53d643c91e4b9a808c","Mandiant"
"hash_md5","a782eda284a8c4a2a94510c461cadf1e","Mandiant"
"hash_md5","a97520999a2fca1eaac64c8940dcecf6","Mandiant"
"hash_md5","a9d3750d76f951126404a233a281826a","Mandiant"
"hash_md5","aa4859650e349b82bb02624e463eb31e","Mandiant"
"hash_md5","ac2cb8dfa28d9a7d682ae919cfece340","Mandiant"
"hash_md5","ac6457de45662ce43ea279b180d8aa1c","Mandiant"
"hash_md5","ad91f634cdb5233bb0b7afbbdcd5afcd","Mandiant"
"hash_md5","ae66015cf89f54e8151204f83b789874","Mandiant"
"hash_md5","aebae761b91b5aae9eb1cad8e706c201","Mandiant"
"hash_md5","af3ef765cef8234448d0f23e9cbd0e36","Mandiant"
"hash_md5","b1feedb01b5dfb50e4530b8defe4a756","Mandiant"
"hash_md5","b4dddca1bdaa06bfb59888b757e65135","Mandiant"
"hash_md5","b80cbd6278c8198bcaee827893af856e","Mandiant"
"hash_md5","b935b75f27845b1e43a610c381416cef","Mandiant"
"hash_md5","b95a98d9a3f4519d3d56699aaf374b07","Mandiant"
"hash_md5","bb94f8b39ec7e4c3d5f2a54ecafa598a","Mandiant"
"hash_md5","bc965b48680e570b001ec0222f1a3310","Mandiant"
"hash_md5","bf9fb9217ca69bc2ab39f14876a9a9d1","Mandiant"
"hash_md5","c0d0240a7e9618f210db2dc2a2304b49","Mandiant"
"hash_md5","c15767e00565514783b6d5d2a4c34bf2","Mandiant"
"hash_md5","c1936a31ad5cf9e3119e2f66cbedcbd3","Mandiant"
"hash_md5","c418682835bb064a577b156c104bbc6b","Mandiant"
"hash_md5","c4867417f1dd97f7172c322f56d72b93","Mandiant"
"hash_md5","c61248ae7a129d400f152468563e93bb","Mandiant"
"hash_md5","c6bdf97e229ceea82e8c0f4a76163778","Mandiant"
"hash_md5","c73bdb73dbf1bad355acf513c7fadead","Mandiant"
"hash_md5","cb0cd995d28dc673519344ff409c005c","Mandiant"
"hash_md5","cdf4e88bc7c17158cf02c81c29163f6c","Mandiant"
"hash_md5","ce43f5701b9c94c962d8dd8fee6c13c5","Mandiant"
"hash_md5","d406bfcd32368baf8e3644b39813c920","Mandiant"
"hash_md5","d44c571625f0662aa3fca7df5ca2848b","Mandiant"
"hash_md5","dbc244fd1341bea85222d0e1ee6c1f72","Mandiant"
"hash_md5","ddd5c0ebdddf171ea29ec76fccab1d15","Mandiant"
"hash_md5","de985328ed4ae33159ce84592e6a2584","Mandiant"
"hash_md5","df6dc1db18124f318a7416b62acc8350","Mandiant"
"hash_md5","e1c9d8e183e5005938958e4c6e114d49","Mandiant"
"hash_md5","eaa2eaf0c4bf777eba6ba69804014412","Mandiant"
"hash_md5","eb19154c5288ad903a69eee2f898103c","Mandiant"
"hash_md5","ed2ce833b27af2f95b7710dc631ed185","Mandiant"
"hash_md5","ee5adf86e2ee66a38f177acb18f7a97a","Mandiant"
"hash_md5","f0bc0a23524a2f420db7a574f2b54fa5","Mandiant"
"hash_md5","f26335f2b65e7d2888ba343ff3e536cd","Mandiant"
"hash_md5","f2e87f25c5876ef742811e03eee9f82a","Mandiant"
"hash_md5","f34e1e1c56dd6c5688681e67915266f6","Mandiant"
"hash_md5","f3bd210d6c5dcb0e3fef82bbbec577be","Mandiant"
"hash_md5","f49e9eab430fad191ad281f78beed889","Mandiant"
"hash_md5","f5729c90bf752f76c48f8d935278cdb1","Mandiant"
"hash_md5","f5a6c18a9243fd93b0d1968f14838b1f","Mandiant"
"hash_md5","f805f4cb62cde73bd5260c95f90fc18d","Mandiant"
"hash_md5","ff418afd3bf2f5469fe4e8d100f855a4","Mandiant"
"hash_md5","ffc372b3abecaf3e77d4280ee6a98dc2","Mandiant"
"url","https://api.telegram.org/bot/6574166723:AAGb9maL8JuG278y2ZxMHJRcSE9uOL9B0PA","Mandiant"
"url","https://api.telegram.org/bot/7510252907:AAEyQloOcIAN4-htEXCDdU_GoBxckGgWsnk","Mandiant"
"url","https://api.telegram.org/bot/ETH_Address","Mandiant"
"url","https://api.telegram.org/bot/Your_Token","Mandiant"
"url","tcp://103.249.201.216:7000","Mandiant"
"url","tcp://115.189.82.22:54321","Mandiant"
"url","tcp://144.172.122.67:7000","Mandiant"
"url","tcp://147.185.221.16:28443","Mandiant"
"url","tcp://147.185.221.16:39658","Mandiant"
"url","tcp://147.185.221.181:4322","Mandiant"
"url","tcp://147.185.221.20:23957","Mandiant"
"url","tcp://147.185.221.23:37647","Mandiant"
"url","tcp://147.185.221.24:51976","Mandiant"
"url","tcp://147.185.221.24:55161","Mandiant"
"url","tcp://147.185.221.25:55828","Mandiant"
"url","tcp://147.185.221.25:7771","Mandiant"
"url","tcp://147.185.221.27:14606","Mandiant"
"url","tcp://147.185.221.27:22489","Mandiant"
"url","tcp://148.252.132.41:80","Mandiant"
"url","tcp://158.120.16.212:12975","Mandiant"
"url","tcp://16.ip.gl.ply.gg:18472","Mandiant"
"url","tcp://176.100.37.238:7000","Mandiant"
"url","tcp://179.43.171.209:7000","Mandiant"
"url","tcp://193.233.133.232:7000","Mandiant"
"url","tcp://22.ip.gl.ply.gg:56384","Mandiant"
"url","tcp://25.13.127.84:12975","Mandiant"
"url","tcp://25.13.127.84:60382","Mandiant"
"url","tcp://25.13.127.84:62273","Mandiant"
"url","tcp://25.13.127.84:64629","Mandiant"
"url","tcp://25.13.127.84:64632","Mandiant"
"url","tcp://25.13.127.84:9002","Mandiant"
"url","tcp://25.ip.gl.ply.gg:1337","Mandiant"
"url","tcp://25.ip.gl.ply.gg:41943","Mandiant"
"url","tcp://27.ip.gl.ply.gg:28140","Mandiant"
"url","tcp://27.ip.gl.ply.gg:8888","Mandiant"
"url","tcp://4.tcp.eu.ngrok.io:16360","Mandiant"
"url","tcp://45.155.173.127:5058","Mandiant"
"url","tcp://45.158.244.111:7000","Mandiant"
"url","tcp://58.9.110.23:18064","Mandiant"
"url","tcp://77.90.185.49:7000","Mandiant"
"url","tcp://79.112.239.222:7000","Mandiant"
"url","tcp://79.208.117.195:1111","Mandiant"
"url","tcp://81.230.10.189:443","Mandiant"
"url","tcp://83.147.240.230:7000","Mandiant"
"url","tcp://PLHotAcePL-35143.portmap.io:4000","Mandiant"
"url","tcp://Zvedixz-62966.portmap.host:62966","Mandiant"
"url","tcp://adm335-37154.portmap.host:5255","Mandiant"
"url","tcp://adult-av.gl.at.ply.gg:18588","Mandiant"
"url","tcp://againzamel.zapto.org:1199","Mandiant"
"url","tcp://always-silent.gl.at.ply.gg:7771","Mandiant"
"url","tcp://any-bed.gl.at.ply.gg:15180","Mandiant"
"url","tcp://book-slideshow.gl.at.ply.gg:25196","Mandiant"
"url","tcp://build-what.gl.at.ply.gg:1016","Mandiant"
"url","tcp://card-clip.gl.at.ply.gg:40271","Mandiant"
"url","tcp://changes-acts.gl.at.ply.gg:1181","Mandiant"
"url","tcp://cheap-weekends.gl.at.ply.gg:1453","Mandiant"
"url","tcp://classic-lang.gl.at.ply.gg:51371","Mandiant"
"url","tcp://classic-lovers.at.ply.gg:11647","Mandiant"
"url","tcp://cmon2347-35906.portmap.io:35906","Mandiant"
"url","tcp://cmon2347-35906.portmap.io:8080","Mandiant"
"url","tcp://code1.ydns.eu:59012","Mandiant"
"url","tcp://commercial-cancelled.gl.at.ply.gg:13174","Mandiant"
"url","tcp://conditions-considers.gl.at.ply.gg:60330","Mandiant"
"url","tcp://considered-breast.gl.at.ply.gg:4500","Mandiant"
"url","tcp://content-spy.gl.at.ply.gg:63076","Mandiant"
"url","tcp://cryptoghost.zapto.org:81","Mandiant"
"url","tcp://designed-moved.gl.at.ply.gg:23772","Mandiant"
"url","tcp://doing-towns.gl.at.ply.gg:7932","Mandiant"
"url","tcp://ebay-comics.gl.at.ply.gg:52427","Mandiant"
