type,value,source,articlename
hash_md5,0714982142ada65ac92a684392fc2585,Threatview,Threatview
hash_md5,0ac44ad9cfbc58ed76415f7bc79239f9,Threatview,Threatview
hash_md5,0d5763941407b063fd2b11a5ae79dae0,Threatview,Threatview
hash_md5,140949d7a6409260d65960207d3f44fc,Threatview,Threatview
hash_md5,18f1614327fce8fc2f60225a4d5ecf7a,Threatview,Threatview
hash_md5,1a3ea09a7a547754e41ea340e6c96d3a,Threatview,Threatview
hash_md5,1f8c0d1e1da5ca60f1174852f4a5e3f3,Threatview,Threatview
hash_md5,2d31067df7ccbcd6eaef1025098ed928,Threatview,Threatview
hash_md5,3878ab95f97a2dcf296194964df34030,Threatview,Threatview
hash_md5,440d7f4d810ef9298d25eddf37c1f902,Threatview,Threatview
hash_md5,4aa74b7829637df9764a3a481f48a15e,Threatview,Threatview
hash_md5,6f90f6b96fe3a5b79c1935211f557a08,Threatview,Threatview
hash_md5,8067d537cff0e044f648f92fadf14aad,Threatview,Threatview
hash_md5,876cfadb081b4a812317c2e294503235,Threatview,Threatview
hash_md5,89327ee1279f2dcddafc7acbd3d22894,Threatview,Threatview
hash_md5,9e72c6ebc72966a243d89275c63fced9,Threatview,Threatview
hash_md5,a3368adf09026d5f1d7b87248b58b07f,Threatview,Threatview
hash_md5,a7ce2426ec60af2d9979c1c1d3e874b0,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_md5,a914a733cc38deff57ebd8f2f439e35d,Threatview,Threatview
hash_md5,cf0d1817051b09ecae910069ba5cd089,Threatview,Threatview
hash_md5,fc37d1e1e4301e466bdf21c2c8107d61,Threatview,Threatview
hash_sha256,0653b2de82fda45ec343602785eb4867988de5af94fe44a9149680c0b15f56a5,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,06a8465dc5271fd67ab27111b5d4363c23c0d6d2713ea42e3e783f4bbb3739b0,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,0a2c926442601cdd883dfc4d4b64b2f275d42fdeab88c082ca1cadbce2aad59c,Threatview,Threatview
hash_sha256,0dd954037d6f99884e796c64e247b0d54bed2d9399f221658ff79f7d46115a6f,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,13beedd8a3f0a76dd864ff5693f3da4e70f7abf2fa846c9e51f1c87994ee0f61,Threatview,Threatview
hash_sha256,1eff237dee95172363bfc0342d0389f809f753a6ec5e6848e57b3fd5482e9793,Threatview,Threatview
hash_sha256,1f8d5546da6f81d92c62891c6ff5c67b9d5d0e07a6568018917e427771f484f8,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,2214907e696bad85bde1d90c943ef66e413d7a5c6d7596ced25b74441200439a,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,26cfb69ecb49923b9694e5f3b9bbf1c9bd6dc20caa0e9a659d4efbdb9d81d7af,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,2ab7ed055cf614340e7b18dfbbb79543ac96ff145cc690045b87a8774769b0fa,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,39ad046426f4471ea5f510059efc8d0a5a4d549634e203cd5eb618429ae878f9,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,4078905b6f1810a913a7204c320a31bce644376a72ebe1f54cf324db9afa3ecd,Threatview,Threatview
hash_sha256,49ecf2a57e9f6c495ecfb05d92e4fb61c67cc5e0e4386d2ea5a8858903b5ff8a,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,4bf5f2ff72567c04eb8ad22cba9e94cc2570e61e6910c27692121d56f3a83bab,Threatview,Threatview
hash_sha256,4ed7cad902759e114b697b07fc7da2b4b27e4585f37ac30473fcbea4a8d5605d,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,55a50ebaf94d7145c42b80986ede6bb6fd6811d2c79b9fb1680c03714175e3f7,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,57a6d1bdbdac7614f588ec9c7e4e99c4544df8638af77781147a3d6daa5af536,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,5ac5c4d14d6a49d3b13c6bc7eed6ca18926ae07d3370c802470c569bbd690a67,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,5ac5e3a0865c66e09f8cd2d3edff1c361c214cc01d058ee21b4a0618e678456b,Google TI,China-Nexus Espionage Actor Exploits BeyondTrust to Deploy Web Shells and Custom Tooling.csv
hash_sha256,6254e2ac95473639808efe5af0f2801f4418a94b3b8911825690f2f35c365636,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,62b4ee44e7f0813ac915018cafd9d366aaabc0d291825dca6f6f730e845533c4,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,65c8d4a667a28b11f394ac4e22e1e5b2a44e9e1e6c1ec91264e1f32a461af1e8,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,6745459cc296518d44a53c5dabd273f71e21b6391e06fc6e9389ddb947e18489,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,679ee05d92a858b6fe70aeb6072eb804548f1732e18b6c181af122b833386afb,Google TI,Exploitation of CVE-2026-1731 in BeyondTrust Remote Support (RS) and Privileged Remote Access (PRA).csv
hash_sha256,700b99848cec3ce951dae2a23d32fc8ec420c3b85c137a649e980313293562d4,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,7258f4a2cca516541ea58fc46c66d4eacc23245635abe4c9b9283bd96c84458f,Threatview,Threatview
hash_sha256,78528199a020ba84f5beb124360605d8a462e3cdcf35b4f41764280e71a721de,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,78fa109c8570f62d2ee9ee6663bc2ad7b151b88029389470b57f54a30c102942,Threatview,Threatview
hash_sha256,84bf0983ecd60ce5603a795e1defa946a145f6a9859bd8ee4635afae24a4744e,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,85b7b6c02fb7bf8c6446f702640949c66bc8d7c98057b83ee04e542dfe9a56d6,Threatview,Threatview
hash_sha256,8e3f7307deb54940e8bec734cd1760f9cfbe07d1f1bc33135cbaaa4959de43f3,Threatview,Threatview
hash_sha256,902af831bdd45f50983b34c4b33244d9725bf4ec180c646e6862e3a905e874e5,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,95c31578e0ec157248749c8ff43167130cb3c3335280586d830b69b1ce6fdb17,Google TI,Exploitation of CVE-2026-1731 in BeyondTrust Remote Support (RS) and Privileged Remote Access (PRA).csv
hash_sha256,99a9ab35d165647b67cc9d74246952941a592621218e7feb645b93d9dc28f0c1,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,9b2b51e672456b425eb34133d337e2653821b0187ab4d2ca6de62b8db87c9c4e,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,9f431d5549a03aee92cfd2bdbbe90f1c91e965c99e90a0c9ad5a001f4e80c350,Google TI,Exploitation of CVE-2026-1731 in BeyondTrust Remote Support (RS) and Privileged Remote Access (PRA).csv
hash_sha256,9fdb7bb1f31052c677f57712ce077f7cbb3bcb6ece93b4622e3839a994a6bab4,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,a498ad058868c2f958d93678975fb86b70a676d7be9e606a2e890c067ac2434b,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,a4a723c09a565d55e94bd435d74744021db53bd0eae11b2e23acc32634023aae,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,a6f5670f80462c9b0b5724f4e9b95957a09b6c4eb19a714d488ddce613505c13,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,a90aa83dc7fbae5cd3c1895f8de57beeaeae7cb80db5d5fbea8933b0965a13d4,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,ab313b0ff0f8c1ab339167f19afa0a41e854ade69972a39b17dcce9d50cad73e,Google TI,China-Nexus Espionage Actor Exploits BeyondTrust to Deploy Web Shells and Custom Tooling.csv
hash_sha256,ae6bdfdf032889e757e106eb7ba757525b3400b389612cc5f2825c2fa5687e81,Threatview,Threatview
hash_sha256,b35407961b7e490f67c4d9d4f4239015e64de26cfd24bf8443a3201cb09dbc96,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,bb46df50d4b9fd7994d6912ac401a2650954d99b3b6e91aa05cb8b2378623a8c,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
hash_sha256,bbc7d165aa05bbcfa6125805f0f1287d4117c43dd8eff7a166c97e9763143ba5,Google TI,"Brazil-Nexus Threat Group Executing Multi-Vector Breaches via Active Directory Reconnaissance, Hardware Backdoors, and XWORM Deployments.csv"
