"type","value","source","articlename"
"hash_md5","dd7fa15e22c739c63a092bee501ddc33","Mandiant","Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv"
"ip","38.54.6.120","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"ip","192.30.241.106","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"hash_md5","d64a92becd86b19733750f964b3ea9d1","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"hash_md5","a2c47cc80b6bca3d29f2927b17b56e0e","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"hash_md5","328a71aa1ebee77f5f5ff8c8db625ae2","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"hash_md5","9da544badf1b3192fb10215e904af186","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"hash_md5","a0948a90c559993f153296121b8c150d","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"hash_md5","904c81b725918072aaedfa3159012df5","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
"hash_md5","b3f8803ca29defeeb2322a906e6c7ea1","Mandiant","New ResolverRAT Malware Targets Pharma and Healthcare Orgs Worldwide.csv"
