"type","value","source","articlename"
"domain","3135.ciaranjr.com","Mandiant","FIN6 Targeting Multiple Organizations via Legitimate Job Postings.csv"
"domain","ccecaedbebfcaf.cronosnode.com","Mandiant","FIN6 Targeting Multiple Organizations via Legitimate Job Postings.csv"
"domain","cronosnode.com","Mandiant","FIN6 Targeting Multiple Organizations via Legitimate Job Postings.csv"
"domain","garyscape.com","Mandiant","FIN6 Targeting Multiple Organizations via Legitimate Job Postings.csv"
"hash_md5","004c163eb88511ecd52c74a453d5b4da","Extracted","Threatview"
"hash_md5","1f439132e488763256d3d868226f7cb4","Mandiant","FIN6 Targeting Multiple Organizations via Legitimate Job Postings.csv"
"hash_md5","25595588106848b2054497ceba1a2d66","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"hash_md5","488570af25f908e907c9732aae632b0f","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"hash_md5","522a69276bf8f7b88d7ecc8521d19c0b","Extracted","Threatview"
"hash_md5","60895bbfd40b902513afda50b28e80da","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"hash_md5","6093afce53d56355dbabb43f2bbd2085","Mandiant","New Wiper Samples Discovered; Possible Israel Targeting.csv"
"hash_md5","6551873df1a32683b842a162b8800554","Threatview","Threatview"
"hash_md5","86ae656f743f45965a738f8d58dabbb6","Threatview","Threatview"
"hash_md5","889176f8b6c132d9329e804fde295ddd","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"hash_md5","95f14acc2cee0ecbb81528586335aab3","Mandiant","New Wiper Samples Discovered; Possible Israel Targeting.csv"
"hash_md5","9810eb100caca5d9332ea2eea7797065","Extracted","Threatview"
"hash_md5","aa62b3905be9b49551a07bc16eaad2ff","Extracted","Threatview"
"hash_md5","aa93c1f66c707a495ddbf3a37345f40c","Mandiant","New Wiper Samples Discovered; Possible Israel Targeting.csv"
"hash_md5","b9e1737abe5684ea3c7359ce0f52e420","Mandiant","New Wiper Samples Discovered; Possible Israel Targeting.csv"
"hash_md5","be4ef17ea4e0941f8c9ea92b8ea48f9a","Extracted","Threatview"
"hash_md5","c48ac1dc9e8b67b052e76abf2b2615c3","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"hash_md5","e3ec618a6788dbc4470863c30416b6cd","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"hash_md5","f45d1ab4074ccd8518f637e075d415c1","Extracted","Threatview"
"hash_sha256","180c9f2f6d89217cbc1c50dfe27d0d0b59ed0b568da5ffafdd1e7e2488f3f777","Threatview","Threatview"
"ip","16.171.30.17","Mandiant","FIN6 Targeting Multiple Organizations via Legitimate Job Postings.csv"
"ip","178.156.128.182","Mandiant","Actor of Unknown Motivations Leverages FAKETREFF Access to Deploy VOLTMARKER and NIGHTROPE.csv"
"url","http://dl.dropboxusercontent.com/scl/fi/de03zuqqcjnvlaf7gr7qa/rt.txt?rlkey=xipad3pyl5tj19q5lw4ui67rt&st=ojtsf13d&dl=0","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"url","http://dl.dropboxusercontent.com:443/scl/fi/de03zuqqcjnvlaf7gr7qa/RT.txt","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"url","https://dl.dropboxusercontent.com/scl/fi/de03zuqqcjnvlaf7gr7qa/","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"url","https://dl.dropboxusercontent.com/scl/fi/de03zuqqcjnvlaf7gr7qa/RT.txt","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"url","https://dl.dropboxusercontent.com/scl/fi/de03zuqqcjnvlaf7gr7qa/RT.txt?rlkey=stklcvlucvm6b7rm1cvdr1b45","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"url","https://dl.dropboxusercontent.com/scl/fi/de03zuqqcjnvlaf7gr7qa/RT.txt?rlkey=stklcvlucvm6b7rm1cvdr1b45&amp","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"url","https://dl.dropboxusercontent.com/scl/fi/de03zuqqcjnvlaf7gr7qa/RT.txt?rlkey=xipad3pyl5tj19q5lw4ui67rt&st=ojtsf13d&dl=0","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
"url","https://dl.dropboxusercontent.com/scl/fi/de03zuqqcjnvlaf7gr7qa/RT.txt?rlkey=ymygv5am154yowjiuywrumxgz&st=ojtsf13d&dl=0","Mandiant","Suspected DPRK-Nexus Actor Leverages Political Lures in Phishing Campaign Targeting Embassies In South Korea for Data Exfiltration.csv"
,,,
