"type","value","source","articlename"
"hash_md5","3dec87f99169b352735a975713906e32","Mandiant","OT Domain Activity Alert.csv"
"hash_md5","1c713759166371798a37e931b602dacb","Mandiant","OT Domain Activity Alert.csv"
"hash_md5","02671634a9e999ddcc0d4db895906978","Mandiant","OT Domain Activity Alert.csv"
"domain","energy-mls.gl.at.ply.gg","Mandiant","OT Domain Activity Alert.csv"
"url","smtp://mail.smc-energy.com:587","Mandiant","OT Domain Activity Alert.csv"
"url","tcp://energy-mls.gl.at.ply.gg:7777","Mandiant","OT Domain Activity Alert.csv"
"domain","mail.smc-energy.com","Mandiant","OT Domain Activity Alert.csv"
"ip","177.136.225.153","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"ip","188.34.195.44","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"ip","45.61.136.202","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","http://177.136.225.153/init1234","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","http://188.34.195.44/init1234","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","http://188.34.195.44:443/init1234","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","http://45.61.136.202/init1234","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","https://177.136.225.153/init1234","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","https://45.61.136.202/init1234","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"ip","188.245.205.83","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","http://188.245.205.83/31279geuwtoisgdehbiuowaehsgdb/skdew","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"hash_md5","e033f9800a5ba44b23b3026cf1c38c72","Mandiant","Suspected Financially Motivated Threat Actor Distributing CORNFLAKE via Fake Browser Update.csv"
"url","http://epsross.com/lvowtwq","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","flaworkcomp.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","yourprizehere.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"url","https://glopanels.com/images/home/trans.bmp","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","glopanels.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","c412a6e9fe40c893f4d83907f42a99bd","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","b2f31e094245124cc32531b96f222e44","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","807085a5ef53e54bd688d95e9c6efaf2","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","766f1d79b6e46f24d2cf5e9d245a84fe","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","535ac8e870397148a336d40aeebff205","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","4489b4e05a9fae397ad5ef4d6b00ca5d","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","200837451ab93f60d17a2df6526cee42","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","goclamdep.net","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","loginge.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"url","https://vabercoach.com/uenic","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","epsross.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"ip","223.26.52.208","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"ip","223.26.52.245","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"url","https://goclamdep.net/xbevqfgg","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"url","https://cdn7s65.z13.web.core.windows.net/ver.dat","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"url","https://goclamdep.net/dxkqdn","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","c9bf96f6e5273fda4822e79752e2140a","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","bf7a1b294efe4f37da8ead2e04968360","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"hash_md5","7c23b3eb95d4f5be3dae181c2c473573","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"url","https://epsross.com/lvowtwq","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","mongolianshipregistrar.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","getfilefox.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","conflictaslesson.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","ivibers.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","getfiledown.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
"domain","electrictulsa.com","Mandiant","Suspected TEMP.Hex Activity Targeted Governments with SOGU.SEC Backdoor.csv"
