type,value,source,articlename
domain,checkmarx.zone,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
domain,hackmoltrepeat.com,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
domain,icp0.io,Google TI,TeamPCP Compromises Aqua Security GitHub Actions in Supply Chain Attack.csv
domain,scan.aquasecurtiy.org,Google TI,TeamPCP Compromises Aqua Security GitHub Actions in Supply Chain Attack.csv
hash_md5,484cb1752a4e1af36db24eb1f5a8a126,Threatview,Threatview
hash_md5,4c74d7e5471c188e2705d74dd7404665,Threatview,Threatview
hash_md5,571f9b16e265f1ebb73059ead978a369,Threatview,Threatview
hash_md5,5b17494aec527acfa9a78a51ec2eb836,Threatview,Threatview
hash_md5,5c9adcf312d5ce8d7c3742ca8099d8a1,Threatview,Threatview
hash_md5,8e51b080449374b77553860c97c9ef48,Threatview,Threatview
hash_md5,aae3093cffee780ce2f811331b66fe1a,Threatview,Threatview
hash_sha256,0880819ef821cff918960a39c1c1aada55a5593c61c608ea9215da858a86e349,Google TI,TeamPCP Compromises Aqua Security GitHub Actions in Supply Chain Attack.csv
hash_sha256,18a24f83e807479438dcab7a1804c51a00dafc1d526698a66e0640d1e5dd671a,Google TI,TeamPCP Compromises Aqua Security GitHub Actions in Supply Chain Attack.csv
hash_sha256,1c70d4280835f18654422cec1b209eec856f90344b8f02afca82716555346a55,Google TI,Pay2Key Ransomware Deployed Against US Medical Institution.csv
hash_sha256,245bdaade5b52354ea562b1df578360bac31fdef86ecc321e18d208b7602bf51,Google TI,TeamPCP Compromises Aqua Security GitHub Actions in Supply Chain Attack.csv
hash_sha256,31054fb826b57c362cc0f0dbc8af15b22c029c6b9abeeee9ba8d752f3ee17d7d,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
hash_sha256,6328a34b26a63423b555a61f89a6a0525a534e9c88584c815d937910f1ddd538,Google TI,TeamPCP Compromises Aqua Security GitHub Actions in Supply Chain Attack.csv
hash_sha256,6b8dc784db823b19ef73af9d54265e969b5e1039b917b5ce54c1def5f662b610,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
hash_sha256,6cf223aea68b0e8031ff68251e30b6017a0513fe152e235c26f248ba1e15c92a,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
hash_sha256,7290353a3bc2b18e9ea574d3294b09e28edaa6b038285bb101cf09760f187dcd,Threatview,Threatview
hash_sha256,79d8237f909f0ecf889124dd906a9765a41331ccda0abeaa5d5f31723be37b07,Google TI,Traffic Provider That Supports UNC1543 Operations Leverages Etherhiding in Operations.csv
hash_sha256,7d2c9b4a3942f6029d2de7f73723b505b64caa8e1763e4eb1f134360465185d0,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
hash_sha256,8eaf4c4d0b82620bcda29b97896e2da0a754205c035721479f7ceafb817e4466,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
hash_sha256,9f23af419bc2d1e283705a6e21d53ef02aa6b31edf7d6a1ac31d62fef990e243,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
hash_sha256,a0d229be8efcb2f9135e2ad55ba275b76ddcfeb55fa4370e0a522a5bdee0120b,Google TI,Updated Threat Actor 'pryx' Claims to Work with 'TeamPCP' and Plans to Leverage the Trivy Compromise for VECTORLOCK Ransomware Deployment.csv
