type,value,source,articlename
domain,disciplinenahidwin.st,Google TI,RustDuck An In-Depth Analysis of a Two-Stage Botnet.csv
domain,igmc.duckdns.org,Google TI,RustDuck An In-Depth Analysis of a Two-Stage Botnet.csv
domain,tonajukbhuakpo2.shop,Google TI,TONResolver RAT Abuses TON Blockchain to Target Japan's Hotel Industry.csv
domain,zloapobikahy23.bond,Google TI,TONResolver RAT Abuses TON Blockchain to Target Japan's Hotel Industry.csv
domain,ackeamann.xyz,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,http://harmarpets.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://bogisibh.xyz/file.js,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,http://gulgosski.lol/file.js,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://www.lsbn.state.la.us/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://human-check.lol/a,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://moielli.xyz/file.js,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://gileert.xyz/file.js,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://joebesser.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://www.ppcmanagement.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://www.monstercasino.co.uk/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,http://willchar.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,http://ppdpharmaco.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://ppdpharmaco.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://iplantit.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://harmarpets.com/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://drogisterijplus.nl/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://graffetti.com/7h5f.js,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://dashes.cc/,Google TI,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates
url,https://youtube-watch-vwt16hzkwhdy.com/,Google TI,Multiple Threat Actors Using ClickFix Technique to Distribute Malware
url,http://willchar.com/,Google TI,Multiple Threat Actors Using ClickFix Technique to Distribute Malware
url,https://willchar.com/,Google TI,Multiple Threat Actors Using ClickFix Technique to Distribute Malware
url,https://securityverifservice.com/,Google TI,Multiple Threat Actors Using ClickFix Technique to Distribute Malware
url,https://budgetttysnzm.shop/,Google TI,Multiple Threat Actors Using ClickFix Technique to Distribute Malware
url,https://cmevents.pro/,Google TI,Multiple Threat Actors Using ClickFix Technique to Distribute Malware
hash_md5,011c4ffba12eb2a298ff83159177ca7a,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,038112c489a65525aaa6c2ede6c33c2a,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,113cc6d30763427ca2331b4f400c33af,Threatview,Threatview
hash_md5,18ede7ac20d4ffc9246c2efa16b9c90f,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,1ec58de4f38912433e24aad3822618d0,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,22b1e9d356ccd56b3b32803d7615d2fa,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,2549dc1f259917a6179f726de0ed45e7,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,2e4931fc4f7fcfcea1192df30ffcb858,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,31bf589ea8f809c678698a4242d8b9f6,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
hash_md5,3736419cb312c1b8a8439eadb34daa40,Google TI,Abuse.ch MalwareBazaar (501 samples) SOCRadar.csv
