"type","value","source"
"ip","178.128.102.13","Mandiant"
"domain","fastshare.click","Mandiant"
"domain","publicshare.link","Mandiant"
"ip","185.224.128.93","Mandiant"
"ip","2.57.121.96","Mandiant"
"ip","38.54.17.63","Mandiant"
"ip","45.155.91.226","Mandiant"
"ip","74.48.78.66","Mandiant"
"ip","80.94.93.241","Mandiant"
"ip","89.117.2.39","Mandiant"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
,,"Microsoft"
