"type","value","source","articlename"
"domain","adobe.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","adobe.zendesk-support20.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","adobe-help.zendesk-support20.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","amazon.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","amazon.zendesk-support20.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","booking.zendesk-support20.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","checkout.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","chime.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","chromsterabrowser.com","Google TI","When PUPs Grow Fangs Dragon Boss Solutions' $10 Supply Chain Risk  Huntress.csv"
"domain","chromsteraupdates.com","Google TI","When PUPs Grow Fangs Dragon Boss Solutions' $10 Supply Chain Risk  Huntress.csv"
"domain","coinbase.zendesk-support20.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","crunchyroll.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","crunchyroll-help.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","deangelisdiamond-okta.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","deliveroo.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","discord-okta.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","disney.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","dl.isready26.online","Google TI","When PUPs Grow Fangs Dragon Boss Solutions' $10 Supply Chain Risk  Huntress.csv"
"domain","docker.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","dragonstraffic.com","Google TI","When PUPs Grow Fangs Dragon Boss Solutions' $10 Supply Chain Risk  Huntress.csv"
"domain","dsfeuyyd.top","Google TI","Campaign 26.043 Financial Gain Actor Leverages ClickFix and PowerShell Scripts to Deploy NETSUPPORT.csv"
"domain","ea.zendesk-support20.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","github.zendesk-support20.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
"domain","hubspot.zendesk-support11.com","Google TI","Campaign 26.046 Financially Motivated Threat Actor Conducts Series of High-Value Targeted Social Engineering and Phishing Campaigns.csv"
