"type","value","source","articlename"
"",,"","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"domain","3135.ciaranjr.com","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"domain","ciaranjr.com","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"domain","donnapadula.com","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"domain","m.ciaranjr.com","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"hash_md5","003df8c51e22e151948cad19e9d64880","Threatview","Threatview"
"hash_md5","4c2638a9b60a48a9bd69af34b522a9b5","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"hash_md5","93a9bc6af7d6c64e02401aa5949f88e5","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"hash_md5","9ae228753c24bd66a2464c233c0c7e7b","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"hash_md5","be52acb168db4212ac2f28c7e7d56a7a","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"ip","23.254.202.220","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"url","https://3135.ciaranjr.com/9130492/65d9ce015a920bbf61aab4aef8c03423bebceafc","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
"url","https://donnapadula.com/","Mandiant","indicators-campaign--183a3a9d-fbe6-54b1-9ec7-a807687ba94c.csv"
,,,
