"type","value","source"
"domain","codepaste.io","Mandiant"
"domain","coldmistynight.com","Mandiant"
"domain","coldmistynight.net","Mandiant"
"domain","dev-update.dev","Mandiant"
"domain","pasteco.com","Mandiant"
"url","https://codepaste.io/h5yc80yb","Mandiant"
"url","https://dev-update.dev/xz.vue","Mandiant"
"url","https://pasteco.com/t7yc80yb","Mandiant"
"url","https://pasteco.com/t9yc80yb","Mandiant"
"url","https://www.youtube.com/watch?v=oDJ0XMqCl18","Mandiant"
